slice dt iso,temperature,rain,verkeersdatum_ams,aankomststationVerkorting,vertrekstationVerkorting,classificatie,vertrekmoment_utc,morning_rush_hour_dummy,evening_rush_hour_dummy,weekend_dummy
2021-07-24,17.803854166666667,0.10281250000000001,2021-07-24,ZVT,OVN,1,2021-07-24 16:51:00+00:00,0,1,0
2021-07-24,17.803854166666667,0.10281250000000001,2021-07-24,ZVT,OVN,1,2021-07-24 20:50:52+00:00,0,0,0
2021-07-24,17.803854166666667,0.10281250000000001,2021-07-24,ZVT,OVN,1,2021-07-24 08:43:00+00:00,1,0,0
2021-07-24,17.803854166666667,0.10281250000000001,2021-07-24,ZVT,OVN,1,2021-07-24 11:43:00+00:00,0,0,0
2021-07-24,17.803854166666667,0.10281250000000001,2021-07-24,OVN,ZVT,1,2021-07-24 16:24:00+00:00,0,1,0
2021-07-24,17.803854166666667,0.10281250000000001,2021-07-24,OVN,ZVT,1,2021-07-24 19:54:00+00:00,0,0,0
2021-07-24,17.803854166666667,0.10281250000000001,2021-07-24,ZVT,OVN,1,2021-07-24 16:13:00+00:00,0,1,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 08:34:00+00:00,1,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 11:50:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 17:24:00+00:00,0,1,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 16:13:00+00:00,0,1,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 07:53:50+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 12:04:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 13:34:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 14:50:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 18:20:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 20:26:22+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 11:34:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 13:09:08+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 17:20:00+00:00,0,1,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 11:13:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 13:43:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 18:44:49+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 06:04:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 06:35:39+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 06:22:13+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 16:04:00+00:00,0,1,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 17:40:37+00:00,0,1,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 20:04:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 16:20:00+00:00,0,1,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 20:21:02+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 10:54:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 11:43:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 13:15:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 18:54:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 14:43:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 07:34:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 12:34:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 08:50:00+00:00,1,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 21:34:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 15:54:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 16:24:00+00:00,0,1,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 15:04:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 19:20:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 17:54:00+00:00,0,1,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 21:21:12+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 12:24:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 13:26:39+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 15:43:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 19:44:32+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 21:13:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 07:04:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 08:04:00+00:00,1,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 05:20:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 11:04:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 09:50:00+00:00,1,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 20:34:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 22:34:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 19:52:34+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 20:50:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 11:54:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 11:20:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 15:20:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 15:50:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 21:04:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 23:04:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 21:50:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 13:54:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 14:24:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 12:43:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 19:25:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 10:34:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 10:51:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 12:50:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 14:21:12+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 19:04:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 16:51:00+00:00,0,1,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 14:54:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 10:43:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 19:54:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 05:34:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 18:34:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 09:04:00+00:00,1,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 06:50:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 14:04:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 19:36:08+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 12:54:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 12:13:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 16:54:00+00:00,0,1,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 14:13:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 19:15:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 14:34:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 13:20:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 15:24:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 20:54:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 21:24:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 18:15:09+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 20:44:05+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 05:50:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 08:20:00+00:00,1,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 09:21:09+00:00,1,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 16:34:00+00:00,0,1,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 17:04:00+00:00,0,1,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 22:12:57+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 18:50:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 17:13:00+00:00,0,1,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 09:34:00+00:00,1,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 10:04:00+00:00,1,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 07:20:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 10:20:14+00:00,1,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 15:34:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 12:20:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 13:51:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 22:20:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 22:51:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 11:24:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,OVN,ZVT,1,2021-07-25 18:25:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 15:13:00+00:00,0,0,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 16:43:00+00:00,0,1,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 17:43:00+00:00,0,1,0
2021-07-25,16.860208333333333,0.10208333333333335,2021-07-25,ZVT,OVN,1,2021-07-25 20:13:00+00:00,0,0,0
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 10:20:00+00:00,1,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 15:20:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 22:04:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 22:51:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 11:24:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 10:43:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 11:43:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 18:54:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 20:24:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 20:54:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 17:43:00+00:00,0,1,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 05:20:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 05:50:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 08:20:00+00:00,1,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 15:34:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 16:04:00+00:00,0,1,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 16:34:00+00:00,0,1,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 20:34:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 16:53:00+00:00,0,1,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 08:54:00+00:00,1,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 09:24:00+00:00,1,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 18:24:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 06:04:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 13:20:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 13:51:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 21:50:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 07:54:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 10:54:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 10:13:00+00:00,1,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 16:54:00+00:00,0,1,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 16:13:00+00:00,0,1,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 08:50:00+00:00,1,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 09:20:00+00:00,1,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 17:50:00+00:00,0,1,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 21:13:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 05:04:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 07:04:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 11:20:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 21:20:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 19:15:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 04:34:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 08:34:00+00:00,1,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 13:34:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 14:20:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 22:34:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 20:20:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 17:24:00+00:00,0,1,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 18:43:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 06:20:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 06:50:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 13:04:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 12:20:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 17:20:00+00:00,0,1,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 19:50:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 09:54:00+00:00,1,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 15:43:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 21:24:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 03:50:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 10:34:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 11:34:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 12:04:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 12:50:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 17:34:00+00:00,0,1,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 18:34:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 14:50:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 15:50:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 21:34:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 22:20:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 08:43:00+00:00,1,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 09:43:00+00:00,1,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 14:13:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 19:54:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 19:43:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 20:13:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 04:20:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 17:04:00+00:00,0,1,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 18:50:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 19:20:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 10:24:00+00:00,1,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 13:25:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 15:24:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 17:13:00+00:00,0,1,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 08:04:00+00:00,1,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 10:04:00+00:00,1,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 14:34:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 20:04:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 21:04:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 23:04:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 07:43:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 12:24:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,OVN,ZVT,1,2021-07-26 14:24:00+00:00,0,0,1
2021-07-26,17.495208333333334,0.32197916666666665,2021-07-26,ZVT,OVN,1,2021-07-26 12:43:00+00:00,0,0,1
